Simulation	T01[F1]	T01[F2]	T01[F3]	T01[F4]	T02[F1]	T02[F2]	T02[F3]	T02[F4]	T03[F1]	T03[F2]	T03[F3]	T03[F4]	T04[F1]	T04[F2]	T04[F3]	T04[F4]	T05[F1]	T05[F2]	T05[F3]	T05[F4]	T06[F1]	T06[F2]	T06[F3]	T06[F4]	T07[F1]	T07[F2]	T07[F3]	T07[F4]	T08[F1]	T08[F2]	T08[F3]	T08[F4]	T09[F1]	T09[F2]	T09[F3]	T09[F4]	T10[F1]	T10[F2]	T10[F3]	T10[F4]	T11[F1]	T11[F2]	T11[F3]	T11[F4]	T12[F1]	T12[F2]	T12[F3]	T12[F4]	T13[F1]	T13[F2]	T13[F3]	T13[F4]	T14[F1]	T14[F2]	T14[F3]	T14[F4]	T15[F1]	T15[F2]	T15[F3]	T15[F4]	T16[F1]	T16[F2]	T16[F3]	T16[F4]	T17[F1]	T17[F2]	T17[F3]	T17[F4]	T18[F1]	T18[F2]	T18[F3]	T18[F4]	T19[F1]	T19[F2]	T19[F3]	T19[F4]	T20[F1]	T20[F2]	T20[F3]	T20[F4]	T21[F1]	T21[F2]	T21[F3]	T21[F4]	T22[F1]	T22[F2]	T22[F3]	T22[F4]	T23[F1]	T23[F2]	T23[F3]	T23[F4]	T24[F1]	T24[F2]	T24[F3]	T24[F4]	T25[F1]	T25[F2]	T25[F3]	T25[F4]	T26[F1]	T26[F2]	T26[F3]	T26[F4]	T27[F1]	T27[F2]	T27[F3]	T27[F4]	T28[F1]	T28[F2]	T28[F3]	T28[F4]	T29[F1]	T29[F2]	T29[F3]	T29[F4]	T30[F1]	T30[F2]	T30[F3]	T30[F4]	Groundwater	Avg Profit	Total Orchards
645	-9.705818646	1.577081611	-12.59929547	2.862643634	-7.453443386	-4.578263796	7.545409955	7.949675686	-0.603430646	-2.798322021	4.852735809	-6.596204378	9.050533265	-5.625495028	3.743738218	8.804405375	-6.066496357	-6.7189029	1.932215839	1.218956215	-0.909523801	9.446538968	-0.588692338	-6.455202254	-0.486294894	2.823837902	3.028005117	4.146680624	5.831368793	1.158289612	2.748641266	1.278143382	-2.452343278	-6.665342209	-3.937895485	-2.229066736	4.116238166	-0.784075335	2.483931758	2.692164768	-8.953239611	4.145747336	3.870719532	-3.387607054	-8.771984335	3.766631904	1.683505635	-4.93094826	0.73322278	2.866157275	-7.945937219	4.463969422	-3.761354717	-2.732466033	3.584458581	6.34681601	-3.34548649	3.921515016	-5.911241789	-2.157840302	13.48024308	6.772919771	-5.37372561	0.015832885	1.347231359	0.285135204	0.478460502	6.949411148	-3.292799417	-1.556795589	0.75936328	-7.951414467	1.780993264	0.931701313	0.614284638	1.132504361	-1.383199608	-0.951807749	-5.889468692	1.338023878	5.688889547	2.315413022	-7.744939361	-2.30406166	4.071710064	-1.028793749	-2.564767292	-8.119315652	-9.973569391	6.893190988	2.436897343	-6.690225372	-3.127857778	-1.395245847	6.975936736	9.447066106	-0.54436785	4.194803717	-3.031669308	6.0453303	-6.119664555	-1.769781681	-2.123569801	0.74989001	-1.625433448	5.702252289	-8.491830166	-3.286267655	-2.365942477	9.658779406	-0.930505216	-10.21914044	-5.760323689	-3.00551481	3.360216222	-3.793215723	-0.594194295	0.299333839	7.592920175	1.155741666	1033.395232	59505.38656	106.5979552
646	5.925338864	9.847437143	-2.853009105	-4.981651902	-2.74859935	13.56868386	-2.750568092	-1.57856822	-1.726930737	1.580863893	2.546581328	0.89827314	-3.534096181	-0.308578759	-3.69382143	6.961364746	-10.25387526	-5.769535899	-3.477111757	-2.601943016	5.878953338	-9.488010406	4.794944525	-0.400976166	-3.763385713	-3.387925029	-4.401668906	-0.910553411	-1.31583482	-6.877849102	10.70225954	0.518126376	2.038508952	1.806434244	-6.629750133	-0.545510985	3.379750252	7.032171488	-2.817248702	1.231041849	-4.968862832	0.787881315	0.089429999	-7.616032362	-0.98735638	7.330152392	-2.147081792	8.040508628	6.979843974	0.58939416	2.994388342	-10.82113266	-0.036712498	-1.593195051	5.001762509	0.921010822	-1.017242074	-6.57727778	2.010562569	5.265243053	1.391396224	-2.709632814	6.08387351	-1.208696887	-8.735013008	-5.636385679	0.454456657	-5.860981941	10.36666393	2.882017493	3.148897886	-1.46153897	2.485118359	-1.134750918	-4.755593836	-2.675136328	-0.506078899	5.579710007	-2.794528306	2.602970898	-6.368703246	-7.564382553	-2.904554307	4.107308984	-6.728469729	-9.999049306	-0.777901337	6.721387506	3.965721428	-1.722182482	-1.681889445	4.106028378	-1.971670538	5.723585486	-3.365156949	-4.987544715	-10.18100142	8.444157243	-2.569365203	0.216275081	-2.179492861	-0.642442554	2.651826441	0.963984206	-2.335747778	-6.739756465	-0.516371392	-5.204740167	6.652685404	-0.791759491	-10.31801701	-7.316435575	-2.337591052	0.218025874	2.103233784	1.303905696	-0.317705162	0.448793583	3.697642088	-4.086470008	874.3033387	70358.13678	133.7932297
647	3.051928024	1.820293994	0.57754324	6.404336491	3.659347272	3.929085499	-3.167732997	1.196094872	0.080839921	-8.160134998	-5.749655012	-3.139366165	-1.258434763	4.964759883	4.236905905	0.500187201	0.17467606	-10.57583886	1.049432163	1.043098135	-9.094195958	-1.796443929	-0.828884301	2.344245334	2.650902421	-8.033157694	-1.938284297	1.063870793	-3.301501764	-8.48449498	2.648942299	0.892011053	3.140680777	-1.950067484	4.17443029	4.976700425	-4.800068587	-4.303908001	-0.284690773	-1.907429193	-10.28264853	-1.259678934	-2.313503673	3.894293931	2.027197463	0.70453185	0.340300384	9.813122564	5.205232568	0.524308314	2.902640766	-8.773081914	3.109910455	-4.339807211	-3.217784353	9.891129544	7.518979073	-3.960684064	7.156975207	-7.277556078	-3.520180706	1.370001684	-9.067161037	1.497651476	-4.916064064	0.390290735	-0.296071311	-2.443493271	-0.895773214	3.957302572	-1.339846259	-0.457055159	2.234047419	4.30401136	2.288952604	-3.303774323	1.604854289	-5.971111898	0.384664895	5.92629492	1.829598693	2.113975495	0.376648462	-1.38633755	-2.870768044	2.510881771	0.677781912	4.528396422	7.316488102	-5.319983467	-9.492536622	2.127465802	0.61233814	-4.085634565	3.089280092	8.006321334	1.032318531	1.330950456	-2.15687694	0.925435092	-3.165806042	-2.964383163	1.614850165	3.277898467	-7.047387539	8.31849285	-9.929526309	2.518199974	-4.562925511	-4.99848464	2.564443693	1.307083245	1.190877832	-2.555492	-5.430638219	-6.589272792	0.318999291	5.030317077	4.84624067	0.149290583	981.1826868	63874.23486	107.6853832
648	4.627564549	-15.52985549	-5.910294652	2.53172487	5.476769805	1.34444207	-2.940776944	-1.606559008	3.82861793	-4.312039316	6.540673971	-0.332291946	6.682069302	0.344204456	9.176524282	-8.84335041	-2.408459783	2.785494328	5.225195289	0.343017019	4.573549032	-2.250970602	-0.309866797	-0.80259271	-4.470830262	-0.098346164	-9.756169319	-0.046967315	0.448034815	4.470852017	-6.778366566	-1.11044094	4.487881362	-3.671402037	0.969592333	5.568344593	-4.383454323	5.018905401	-0.769378319	7.806703448	-0.399937741	-8.081861138	-0.284237433	-3.742416203	-2.188313752	4.99666363	-3.971927166	-2.688840628	8.632858396	11.75876975	2.53315866	5.476383567	-2.008071542	-4.486634433	6.783567667	-1.456082612	0.130031323	1.015570387	-4.365542233	2.175364792	5.138192177	-2.981612086	6.691120863	-10.04747272	-5.952252746	-0.014090138	0.16239332	-5.018418431	-3.894369006	5.982003212	-4.491145909	0.323934853	0.357069932	5.421884656	-6.190324426	2.617475092	0.9422414	1.404613853	2.00870499	1.864642352	2.716367543	-3.490529954	-10.43587565	11.03821754	2.200506628	-2.864223421	2.943666875	10.43759942	-3.486331403	6.401392817	-9.66473341	-2.589750886	2.477942407	8.162628412	-6.362417936	4.62187022	-5.005038977	-5.943592787	2.260741293	2.853068113	-6.980779767	-13.52442265	-2.559850216	-1.284765601	-8.423556685	-0.770085156	0.515991263	2.681253552	-3.001836538	0.086323442	-5.996754766	-4.312299192	-13.0847919	10.31183839	12.57290959	-3.290672004	0.774834678	7.208939791	19.33365703	0.354711004	1010.164372	60255.39383	111.2997317
649	2.939843126	-3.678914039	-0.084948182	2.001419118	-7.089306787	-8.869835366	0.07752823	-4.566153666	10.84002393	5.87272902	-7.448924749	-2.57889456	-2.57005287	1.58933524	4.598757272	-4.925572513	-7.173875816	4.064523346	-3.987753973	-2.243514518	-10.75283511	4.955958306	2.951885716	-8.554501297	-8.123914257	-0.084622422	0.079468804	-0.092299542	6.459784955	5.920823062	-2.051727355	3.257072922	-4.348916901	-0.477558599	1.512920632	-4.200471795	-1.0974751	-4.96942567	-1.515056585	-0.67965373	6.459974634	-6.554972615	3.572301034	-2.177435736	-1.002628348	-0.949091307	-5.632938902	2.185542515	-1.606132323	-2.858224981	-0.035973726	0.184111924	-2.393005638	-1.463441946	-5.552256837	7.722500918	-3.23379326	-1.62124746	-7.512009274	-1.377049477	3.730988946	-1.95222652	-7.208419513	4.943262405	3.066724113	-7.141475958	0.638342002	-1.74538651	-4.898041577	-2.088596673	0.002581454	-3.828017618	-1.598516685	0.478423804	-0.861412687	1.832153332	8.569537335	0.141149189	-6.534973777	9.146757621	-8.217327695	7.477332374	0.396947603	2.81780237	-0.027196633	-2.923049802	-10.30942754	0.877725364	0.909538188	-3.462679992	-8.949450037	-4.222825426	2.019403741	6.37697832	2.832115906	-6.02236089	-0.43502444	5.28428211	-1.889219579	3.106065425	-0.51344238	-10.00903898	7.204410405	1.252139745	-1.01622456	1.16006706	-6.640275591	-1.244332322	7.40486433	-6.880255715	-0.62948982	-1.176703002	3.259492142	-4.291030536	2.145527704	-0.426415139	1.857500151	6.31202245	-13.28369313	-1.665422806	962.6044348	64891.16351	104.2789837
650	-2.88753897	-2.028462589	6.159335375	2.380789369	-2.342770398	-5.316482186	0.092630656	-10.38273096	-1.564998478	6.076664329	-0.268266741	4.978169799	-0.338253342	-9.903721809	-2.063437551	4.394185245	2.7048558	1.236262769	-0.718269348	3.443794847	-5.127075315	4.751615524	-0.182324462	0.708193928	0.781855136	-6.737779975	-2.673171461	-4.217066765	8.977652192	2.749860585	3.46629411	12.12685823	11.31248355	0.840785801	-1.620139033	4.011290967	-3.937766552	9.213738441	-0.755459517	-7.382037044	-6.005612612	8.925682306	-8.466741443	-3.554877639	-2.303306013	-4.671551287	9.832118154	2.595516145	-4.606316388	-6.999635696	-0.168049745	-13.32527161	5.543781519	2.508577704	-1.65514037	7.573335171	-2.844750285	-2.187235504	1.584838778	-0.442282036	6.074995995	1.369580477	3.448870778	-1.374620795	-1.626171917	-5.386692286	11.43054366	3.814472258	-0.784769505	-0.769061744	-0.376640446	5.382493734	0.82709901	4.35200274	8.521721959	-0.354818702	9.581181407	2.343953103	-2.54252106	-7.278068066	-5.305059552	3.837382793	-1.470982134	4.28150177	1.19114697	5.413947701	2.58174777	3.756306469	-5.351893306	4.933204651	-2.28058368	1.726139486	-5.949016809	5.199509263	-0.513940454	-11.63825274	2.125960737	4.326103032	2.819817364	-8.481093645	-6.424047947	-2.901299894	4.414652586	3.872004151	-1.341261566	0.518099964	-5.13463378	10.86130738	1.564583629	1.86242044	-4.454264343	-1.52859658	-1.551744491	-0.686988384	-9.540361762	-0.140479337	11.64674401	2.136913687	-10.50371408	10.48557639	895.71221	68613.73381	133.2695088
651	-6.327967919	-9.946130714	6.617357338	-4.031964606	-3.922241622	-7.422065228	1.823955978	-7.088540008	-5.793746174	6.607031228	-2.395873154	-3.180935661	6.695185317	-3.625155671	-5.215401415	2.937204643	-2.347291897	-9.136521911	-1.57746215	1.545741263	0.832512824	-0.892089051	-4.223344896	-3.654923705	-9.632696188	-4.609069289	1.341208346	6.011484854	-0.137695675	7.951097446	-2.268075146	-3.357248371	3.076169128	0.006269206	4.085544794	-0.16937459	-5.477598081	0.980692475	-1.912088602	7.501645628	-6.638676045	-2.583913887	-2.41738196	0.148795264	-0.141716204	-10.23850028	-4.506033184	3.848162441	2.238374308	0.235290602	-4.596367608	-2.076081251	-4.42477855	2.411534754	6.272786431	9.521287552	-1.426920912	2.469839758	5.910834079	1.307935985	-3.960289908	3.396140822	-0.124910088	1.458166645	0.397621598	6.639437493	-2.46655499	-3.548350589	-0.891063027	5.106828673	-1.486080945	13.53898404	4.837821912	0.993726945	-1.663805034	-5.298135144	2.990566755	0.938471002	4.342654548	3.759388843	5.894615444	-6.512574208	0.220286122	-6.637949462	1.583451823	4.8439105	1.94963198	5.225248135	1.428444383	-0.993405902	6.572938046	0.427852609	7.459947417	-6.302385752	3.024170794	0.213735588	-4.952704993	-5.345570551	2.828085908	-2.591300121	-4.624059711	0.487247943	5.210216348	-2.881872855	-1.064314482	0.508138987	-5.203404804	-2.461173253	-2.143302682	1.720714927	2.230572873	2.163534574	1.869331694	1.150871553	2.246532918	-2.76453593	1.079881086	12.40574464	7.638677022	0.077897765	988.3532032	62457.26579	125.7290347
652	-5.011002421	2.09542945	-5.560683012	5.908817649	7.654502988	6.993199587	4.722789228	-1.004618034	2.337961495	2.585216463	5.411230922	1.946184784	-1.618060917	3.945828378	-6.883599162	0.88576816	9.075374007	-1.278001368	2.911092043	3.21443826	6.995651722	-2.53926307	1.933223903	3.066635132	4.089119434	0.937466472	1.632753164	-9.929208755	6.746448874	0.730740353	4.518389106	2.173729092	2.454274446	4.62084204	-3.902238905	-9.166691899	3.014054	-0.725349113	-6.611551046	-3.866590559	4.207698703	-7.769095898	3.233658969	-0.515611619	-5.44398427	4.847454429	-2.20352158	-4.747034907	5.682166815	-1.938792318	7.473357916	-4.167310596	3.308986127	-4.19075191	3.431975842	-0.13241726	0.161569454	-7.033632398	-4.347608984	-3.580159843	-8.926509619	-2.746113241	1.632178426	-3.911348879	-4.02001977	1.177581996	-2.441302985	-0.081700385	1.952039003	-4.102401137	-8.916589022	-0.194797087	1.374503523	-5.996461511	0.97528182	-2.11370796	-1.498037875	2.88641274	1.882093996	-1.627954841	2.684499323	-1.907627285	-1.663116515	1.519443095	3.977971971	-2.875043452	1.430361271	-3.293962479	4.233434796	2.155731767	-0.550184213	-8.385854959	-5.23835659	9.736299515	-6.609897017	3.885427117	-12.92100191	-6.040821671	2.543881238	4.667905867	-0.694952235	-2.91364193	5.18845737	-9.010294676	-2.962529361	9.477339983	0.72390005	0.762478262	-3.010552824	1.694882065	-4.125757813	2.022198141	-1.232298464	9.357752204	-2.557123005	4.902059734	-4.764560461	-2.551547289	9.227768183	4.112775922	999.4993556	62489.31926	87.45781057
653	-1.454066547	2.074650777	4.161278684	3.567326507	-3.078235701	5.232136684	-7.253481122	-4.169204072	6.536690911	1.177655418	5.771710998	-3.646975338	-12.60447992	1.04508516	5.68082218	4.528675238	-0.927070374	-3.506400566	9.129267265	4.69745183	-3.574682728	5.014349176	-0.37822815	-11.03145389	-2.017515173	-6.140293477	3.004593534	4.653257579	0.4176967	0.971979313	0.518381984	-5.052620188	-8.7174368	-5.520552356	-3.541742142	-5.407043131	4.009497049	-6.372093567	4.484775831	-2.457759724	-0.411174154	-2.093366098	2.434912174	2.113648855	-0.809265199	-4.456670471	-2.192363618	-0.014704831	-1.197549415	-11.25086052	4.935534645	-0.031584933	3.998280039	-2.585514523	7.824841736	-3.133562243	-1.840253519	1.124765362	9.626383273	-6.824644848	-1.308295594	-1.188929159	9.821138471	-3.931343833	8.017626535	10.146183	1.65509106	-2.316335354	6.137971145	-9.625154783	0.298441722	-3.393379566	5.969355612	0.228274152	4.612199814	2.839603146	0.292817547	5.126007068	-1.199479638	-5.759750226	10.4369318	1.951509013	6.980115516	-3.695019174	1.729904756	3.355644561	-6.857410542	-1.660632182	-3.888822284	7.450833497	-2.691516312	9.676189676	4.451127892	-2.111785542	7.059009931	3.956467709	3.50506946	1.48269381	8.61712668	-3.178702968	1.682906293	10.12986336	-1.560838988	-6.645006019	3.7019783	-6.12252712	-0.903211431	-0.010404702	0.871396291	-7.040187153	-4.60244995	-9.616790576	-2.417197081	-6.020504018	4.955267899	-2.763310622	-1.065116507	7.374461951	-7.677868884	3.618081789	921.4905512	66625.56997	151.6992652
654	6.106634736	5.271758437	-1.480498463	-0.345401205	1.813997179	6.416991353	3.610192239	1.466545165	-4.102974832	-2.193204612	-1.108653918	6.448943019	2.843645811	1.516001523	3.891210854	6.551691294	-11.35649085	-3.545074165	-0.619754903	-3.515090942	2.115299851	1.558028758	-6.933299303	-0.877665207	-2.384932041	5.518696904	1.01327911	0.561011061	-4.883152544	1.272210032	-2.471498102	9.878125191	5.426223874	2.945924699	5.883373022	6.971985102	6.765468717	6.504274011	0.20241376	6.330432892	-2.188390791	-0.425861031	-0.037866984	-7.825298309	-0.417691283	3.536773026	10.72561026	-0.880300701	-5.533299446	-12.78128862	-1.114760265	-0.440171286	3.644178212	4.986010492	-3.227003813	-5.073094368	-4.036913216	2.246202826	4.013217986	2.403489053	7.339605093	-2.502774	3.198354244	8.409048319	5.088703036	-0.583066568	-0.958316997	-9.446573257	-0.643690228	-5.069108009	-0.337982364	-3.603549004	6.052127481	1.514914334	7.23400414	-2.779202163	3.299714625	2.064364105	-6.422415376	4.190474749	-8.91283989	-0.575064421	-1.609621942	3.792279363	-1.666135192	6.230068207	-1.316358447	3.266443014	3.728277683	2.982994318	5.166578293	0.250927787	3.273619413	-0.044252304	-0.555922054	1.204158589	4.869605601	-2.680046856	5.42075634	1.386246234	9.986159801	0.992056429	4.107738435	0.181730893	-2.094221711	-6.031424999	-0.386689268	1.150848716	2.244222015	-5.398916006	-5.149091482	4.848850071	1.520053297	-0.671548322	1.175235733	6.232756376	7.484496832	-4.132979214	-4.88727957	-2.904540896	852.2364746	71478.6047	154.7085019
655	-4.342980557	4.531066285	-1.705782516	6.206156573	-1.086950192	1.233471325	11.9594629	-5.762614344	-0.400061939	1.561661043	-2.609853346	-0.781152365	1.204713994	-19.35247271	6.521796514	7.069744631	-4.169789611	5.942732997	0.841964043	6.427908437	-1.976232281	1.448788507	-7.143995764	-9.064310842	-1.193201468	2.836759449	2.858343847	-1.263765298	-1.144419481	6.209116093	3.249450057	-2.452758834	1.817013992	0.91288012	0.56074925	-6.81964192	-7.827630289	3.856792344	-1.322007807	1.286953217	4.727924015	4.311908695	-4.063160728	4.114858405	2.147642823	2.577328316	-13.0230667	4.212593605	-12.12395014	0.206784654	1.3504346	0.338200573	0.584905494	0.113828219	-6.814200567	3.996046657	0.305142957	-2.383003134	5.124745003	4.922332723	-3.229459619	0.858672218	-5.89818257	4.487162884	1.086774475	-4.942971461	-5.446138413	-9.274684447	2.585208435	-7.922272535	-0.12265438	0.122956317	-5.660351598	0.061804286	6.486903836	-2.927834157	-4.318096739	4.255267534	7.002479	-0.401490103	7.800896222	-5.159370491	4.093066254	-1.595420435	-4.139789471	-2.055004759	1.439593198	-0.271428156	-7.74004953	13.76476101	-7.195650138	-4.253648415	4.913489532	-9.228732617	-7.530466669	3.950616116	-6.540493837	-3.945679571	7.059196693	7.308882848	2.870390212	-3.205970955	1.529824676	4.212261258	2.272198258	0.821422409	12.26539812	2.716567683	3.287509114	-4.804516135	3.233378596	4.858475072	-2.884542717	0.363995218	-6.501501075	-1.089160088	1.490546427	3.446459039	2.986338361	1.337068585	938.8196805	66184.38087	119.6568135
656	10.86552978	-5.57510078	8.210971355	2.624725103	0.969906747	-3.038359582	4.057578146	-2.831968665	1.705346256	-4.250418544	-0.67064032	-2.183370888	-0.425977893	-2.794628739	-0.130051142	1.707666516	1.099093184	-2.424435467	4.471175671	-1.263708621	5.156632066	9.406534433	2.989288568	-5.80057919	-2.987657189	1.935538501	4.827778041	3.708527684	1.225223914	2.053484619	1.505112648	1.246675551	-1.715892106	1.303772628	2.518416941	0.40255297	0.117672412	7.163901329	3.623300195	-0.638692006	-0.876070932	-0.852244198	2.867417336	-3.265707493	-1.370446533	-9.239777923	5.040416718	0.562436543	3.48133862	-7.987821102	3.391547501	9.197964668	-4.11917448	-7.873970866	-0.689582005	-5.428988934	4.782344997	4.913916886	-8.82730484	4.01422739	0.81200853	-8.888418674	7.921516299	-0.003095628	-1.289599985	-1.085334495	5.619617701	-4.099627137	5.348476768	2.870630622	0.989278704	-0.442910343	3.544784784	-8.951613903	-7.827782631	6.119033694	0.428724363	1.532884985	3.026589155	-5.50188005	-0.224466678	-2.444623411	1.368210316	-1.599502414	2.643137276	7.148362994	-0.091029219	4.748144746	-1.738037318	-3.936831057	5.049581528	-4.789819121	1.693340391	7.337373495	11.47726655	-0.034363905	-5.703287721	2.896914184	-1.558206975	-4.176382422	-5.586166978	-1.416795105	-2.510511279	7.313765287	-4.353579581	2.613625526	7.866212726	9.04976666	-0.035149844	2.564392388	3.231049478	-3.948236108	-1.608068645	2.202766836	6.077837348	-3.563162088	8.327842951	-2.460659295	-4.91754204	0.862714127	935.734937	65983.60275	138.5194301
657	5.869891305	0.315054572	-13.56652422	-4.680843001	3.892629664	5.650061836	-4.639152938	-8.854703128	-0.425360442	-1.207173328	-4.378908653	4.343679227	3.334357685	-1.748734669	-2.313349047	4.110930598	8.311303909	6.39044232	-5.460759054	0.585627649	-2.061299331	-5.586370809	-4.137059614	6.950932985	-0.371834557	-1.859678815	-4.527035883	3.028263459	3.060717439	5.43650564	0.670918134	1.102492876	-3.54939118	-7.563725303	0.073421654	4.675270258	-1.402708146	-0.013233965	3.327834849	-0.465489724	-11.04360949	4.124467874	-8.453393301	-2.52347364	1.668285107	-4.752625447	-1.198830694	0.872945048	-2.207276469	-1.924652	-12.362333	-2.926623571	-5.343412013	7.938404691	-5.540067694	7.903366962	-2.833711337	-6.978479037	-8.732181034	-6.462790976	-4.093809299	1.431674884	2.138753275	3.905863043	0.854549672	-0.789706411	-3.218516467	-1.363732581	3.074246864	-5.403738797	-9.03898458	-6.580178516	0.264030775	-6.190386113	8.009441936	-12.24514007	5.537225808	0.373074671	0.236013906	0.735161663	2.966153984	-1.84332523	1.214974523	-2.449676401	1.315144866	1.091252606	0.534390995	6.018613827	3.2416335	3.342169807	6.204571046	-1.08354272	-5.808615723	0.525719339	-0.089697363	-2.117742621	0.904441044	3.506813094	-8.399947482	5.859777065	-4.252891126	-2.353608291	-0.423466168	-0.007752834	-9.341662273	-5.255857868	-0.107866823	-3.512867376	-6.116963575	-2.233315082	-1.035043267	6.418941294	-0.94986197	5.387810505	-1.909000676	-6.337366014	2.01704638	-0.997361082	1.192469629	-2.954480007	1037.1048	59715.39322	84.97526438
658	-4.321269691	1.262178123	3.951140046	-5.922660828	-8.15100491	-1.930128634	0.737169683	-1.603260934	0.441078469	2.813596725	-8.945768476	6.085553765	-12.61420131	4.260058403	11.05994582	4.928172827	3.75346303	0.831500962	-3.617977202	3.472879529	-8.044032454	2.258215994	6.284480095	2.601126432	7.570871115	-5.132235885	6.382315159	1.766043752	-4.859676659	-0.238282066	-1.630520225	3.704635501	0.552474558	-0.456670746	-0.759277195	-1.562294364	-2.020688504	-1.688153297	1.383496821	7.563918829	3.019946516	-8.036318421	0.808421969	6.77382946	0.917947814	9.780206084	-2.115667313	4.491167963	1.50313288	-9.654645324	2.04894945	-1.244094744	3.46670568	-5.577443838	2.771646678	6.421979666	-1.154908314	-3.45261842	0.911404938	-5.282853842	-4.053952694	-4.044705033	1.624745578	0.267121606	-4.327527583	1.235086247	6.99857533	-1.320802122	-1.1258699	0.823432431	-4.26839143	0.878240392	10.13174057	-2.085487396	-8.588702679	0.027192167	2.927398086	-5.495587587	-2.749392986	4.418026805	2.965146303	4.698872268	-0.974131003	-1.934422106	1.146405339	3.001146317	3.033007085	0.132253794	-1.423214674	-1.279522032	-5.467304587	-6.690348983	4.735841155	-7.254701853	-5.903306603	2.018525302	-2.226290405	0.608578995	7.287182212	-2.910817564	1.850020736	0.00893092	-0.786844045	-2.489734292	7.733436823	11.26148224	6.789128184	2.439592034	0.248667002	-8.94703567	-4.23666954	-2.679887712	2.496828288	3.99287045	2.675591707	-2.439086586	0.290779267	6.967611909	-5.85999012	-0.500750728	955.5259121	64952.70375	120.6605782
